-23561.833041358943, -1297.6836493644716, -3.0, -2.25, -3.0, -2.25
-5042.792881885623, -785.543548956551, -2.25, -1.875, -3.0, -2.625
-1405.1679429730148, -358.25545982874235, -1.875, -1.6875, -3.0, -2.8125
-460.81606437657075, -139.47246147901924, -1.6875, -1.59375, -3.0, -2.90625
-153.96402386235815, -32.29395766489094, -1.59375, -1.546875, -3.0, -2.953125
-33.32070755426993, -5.729096197328967, -1.546875, -1.53515625, -3.0, -2.98828125
-6.35786727482524, 7.070601564692373, -1.53515625, -1.529296875, -3.0, -2.994140625
6.334399923688528, 19.552667603866386, -1.529296875, -1.5234375, -3.0, -2.994140625
-6.865383859640155, 6.441830487272777, -1.53515625, -1.529296875, -2.994140625, -2.98828125
5.717327943828165, 18.816465962864463, -1.529296875, -1.5234375, -2.994140625, -2.98828125
-33.85004411338157, -6.755845766271162, -1.546875, -1.53515625, -2.98828125, -2.9765625
-7.362621674597067, 5.8241087509510105, -1.53515625, -1.529296875, -2.98828125, -2.982421875
5.111199334465438, 18.091963419421766, -1.529296875, -1.5234375, -2.98828125, -2.982421875
-7.849681165982723, 5.217332842697838, -1.53515625, -1.529296875, -2.982421875, -2.9765625
4.5159111261209945, 17.379054002939075, -1.529296875, -1.5234375, -2.982421875, -2.9765625
15.082218231563203, 66.36696875484446, -1.5234375, -1.5, -3.0, -2.9765625
-34.3445816699735, -7.741469611100444, -1.546875, -1.53515625, -2.9765625, -2.96484375
-8.326662246438525, 4.621399788780647, -1.53515625, -1.529296875, -2.9765625, -2.970703125
3.9313608873594577, 16.677632286364553, -1.529296875, -1.5234375, -2.9765625, -2.970703125
-8.793664296212913, 4.036207153512186, -1.53515625, -1.529296875, -2.970703125, -2.96484375
3.3574467235387417, 15.987593384944187, -1.529296875, -1.5234375, -2.970703125, -2.96484375
-34.8050711618108, -8.6867692052309, -1.546875, -1.53515625, -2.96484375, -2.953125
-9.250786164415302, 3.461653037997641, -1.53515625, -1.529296875, -2.96484375, -2.958984375
2.7940672755610567, 15.308832954973905, -1.529296875, -1.5234375, -2.96484375, -2.958984375
-9.698126170272628, 2.8976360788791853, -1.53515625, -1.529296875, -2.958984375, -2.953125
2.241121718611244, 14.641247192539108, -1.529296875, -1.5234375, -2.958984375, -2.953125
12.427741544502377, 61.896519386982874, -1.5234375, -1.5, -2.9765625, -2.953125
-147.42362129600258, -34.365233447288794, -1.59375, -1.546875, -2.953125, -2.90625
-35.23225519637039, -9.592537503817992, -1.546875, -1.53515625, -2.953125, -2.94140625
-10.135782104377093, 2.3440554470891817, -1.53515625, -1.529296875, -2.953125, -2.947265625
1.6985097609146702, 13.984732832273542, -1.529296875, -1.5234375, -2.953125, -2.947265625
-10.563851229943111, 1.800810846594373, -1.53515625, -1.529296875, -2.947265625, -2.94140625
1.1661316424769734, 13.339187146100228, -1.529296875, -1.5234375, -2.947265625, -2.94140625
-35.626868091013655, -10.459558983869384, -1.546875, -1.53515625, -2.94140625, -2.9296875
-10.982430284063549, 1.267802513140723, -1.53515625, -1.529296875, -2.94140625, -2.935546875
0.643888133836456, 12.704507941984982, -1.529296875, -1.5234375, -2.94140625, -2.935546875
-11.391615478955105, 0.7449312130089213, -1.53515625, -1.529296875, -2.935546875, -2.9296875
0.13168053480991074, 12.080593562683275, -1.529296875, -1.5234375, -2.935546875, -2.9296875
9.948193931209286, 57.64662864917437, -1.5234375, -1.5, -2.953125, -2.9296875
-35.98963591316549, -11.28860968436246, -1.546875, -1.53515625, -2.9296875, -2.91796875
-11.79150250322258, 0.23209824175138852, -1.53515625, -1.529296875, -2.9296875, -2.923828125
-0.37058932676351036, 11.467342884485317, -1.529296875, -1.5234375, -2.9296875, -2.923828125
-12.182186523103582, -0.2707945770515955, -1.53515625, -1.529296875, -2.923828125, -2.91796875
-0.8630190962682482, 10.864655315971111, -1.529296875, -1.5234375, -2.923828125, -2.91796875
-36.321276520483124, -12.0804572463516, -1.546875, -1.53515625, -2.91796875, -2.90625
-12.563762183725512, -0.7638448930476843, -1.53515625, -1.529296875, -2.91796875, -2.912109375
-1.3457058935678432, 10.27243079675613, -1.529296875, -1.5234375, -2.91796875, -2.912109375
-12.936323610361454, -1.2471498303673365, -1.53515625, -1.529296875, -2.912109375, -2.90625
-1.8187463142596645, 9.690569796237689, -1.529296875, -1.5234375, -2.912109375, -2.90625
7.637090246514284, 53.610089751789296, -1.5234375, -1.5, -2.9296875, -2.90625
-407.80622145998774, -127.00772918153909, -1.6875, -1.59375, -2.90625, -2.8125
-140.78609899944823, -35.902788562413605, -1.59375, -1.546875, -2.90625, -2.859375
-36.62249960104063, -12.835860953090842, -1.546875, -1.53515625, -2.90625, -2.89453125
-13.299964409678077, -1.7208059888707183, -1.53515625, -1.529296875, -2.90625, -2.900390625
-2.28223643092347, 9.118973312347462, -1.529296875, -1.5234375, -2.90625, -2.900390625
-13.654777670995257, -2.184909445406242, -1.53515625, -1.529296875, -2.900390625, -2.89453125
-2.736271794377861, 8.55754287029615, -1.529296875, -1.5234375, -2.900390625, -2.89453125
-36.894006713497554, -13.555571770141206, -1.546875, -1.53515625, -2.89453125, -2.8828125
-14.000855967534495, -2.639555755057901, -1.53515625, -1.529296875, -2.89453125, -2.888671875
-3.180947434927988, 8.006180521326915, -1.529296875, -1.5234375, -2.89453125, -2.888671875
-14.33829135767561, -3.0848399524009857, -1.53515625, -1.529296875, -2.888671875, -2.8828125
-3.616357863624009, 7.464788841458003, -1.529296875, -1.5234375, -2.888671875, -2.8828125
5.4880812955229175, 49.77983711714036, -1.5234375, -1.5, -2.90625, -2.8828125
-37.13649132727633, -14.240332385486195, -1.546875, -1.53515625, -2.8828125, -2.87109375
-14.667175386211664, -3.5208565527559053, -1.53515625, -1.529296875, -2.8828125, -2.876953125
-4.042597073508472, 6.933270930236475, -1.529296875, -1.5234375, -2.8828125, -2.876953125
