-79.3377277823, -2.6869469749968715, -3.0, -1.5, -3.0, -2.25
-33.1321117406082, -0.4920720810933581, -3.0, -2.25, -2.25, -1.5
-14.439752133975729, -0.12109471455744725, -2.25, -1.5, -2.25, -1.875
-6.324108439839904, -0.773520194619195, -2.25, -1.875, -1.875, -1.6875
-3.1226393435429705, -0.7647316096789929, -2.25, -2.0625, -1.6875, -1.59375
-1.7359929830872483, -0.1255638170555926, -2.25, -2.15625, -1.59375, -1.5
-1.2315760397584778, -0.262396594109255, -2.15625, -2.0625, -1.59375, -1.546875
-0.6624204506991423, -0.2020575766024031, -2.15625, -2.109375, -1.546875, -1.5234375
-0.3899547644503897, -3.8637909479014354e-2, -2.15625, -2.1328125, -1.5234375, -1.5
-0.29500939324662395, -7.686659698108755e-2, -2.1328125, -2.109375, -1.5234375, -1.51171875
-0.1658399291842341, -5.8252895125214366e-2, -2.1328125, -2.12109375, -1.51171875, -1.505859375
-0.10199298878697682, -1.720025498692479e-2, -2.1328125, -2.126953125, -1.505859375, -1.5
-8.006330149666821e-2, 4.119870544343485e-3, -2.126953125, -2.12109375, -1.505859375, -1.5
-0.12111117720655261, -1.4989925138859661e-2, -2.12109375, -2.109375, -1.51171875, -1.505859375
-5.825289512521134e-2, 2.532246711479047e-2, -2.12109375, -2.115234375, -1.505859375, -1.5
-3.656176967260628e-2, 4.6407534724416166e-2, -2.115234375, -2.109375, -1.505859375, -1.5
-0.45819007959250835, -2.2134606992633366e-2, -2.109375, -2.0625, -1.546875, -1.5234375
-0.202057576602406, -3.3106188507836976e-2, -2.109375, -2.09765625, -1.5234375, -1.51171875
-0.15632925124012823, -5.023127122858995e-2, -2.09765625, -2.0859375, -1.5234375, -1.517578125
-9.448124597857173e-2, -1.1407548678288748e-2, -2.09765625, -2.091796875, -1.517578125, -1.51171875
-7.229485109437019e-2, 1.0170048213197447e-2, -2.091796875, -2.0859375, -1.517578125, -1.51171875
-7.686659698107785e-2, 6.462638476047999e-3, -2.109375, -2.103515625, -1.51171875, -1.505859375
-5.492587127543231e-2, 2.7795921172089066e-2, -2.103515625, -2.09765625, -1.51171875, -1.505859375
-1.4989925138856545e-2, 6.737507337321702e-2, -2.109375, -2.103515625, -1.505859375, -1.5
6.462638476044896e-3, 8.822508306120014e-2, -2.103515625, -2.09765625, -1.505859375, -1.5
-3.3106188507830404e-2, 4.900992294928841e-2, -2.09765625, -2.091796875, -1.51171875, -1.505859375
-1.1407548678286363e-2, 7.010464380763182e-2, -2.091796875, -2.0859375, -1.51171875, -1.505859375
2.7795921172092956e-2, 0.12957251555469895, -2.09765625, -2.0859375, -1.505859375, -1.5
-0.11109931451773558, -6.472556552310493e-3, -2.0859375, -2.07421875, -1.5234375, -1.517578125
-5.02312712285898e-2, 3.162660216663582e-2, -2.0859375, -2.080078125, -1.517578125, -1.51171875
-2.8290506381237656e-2, 5.2962113182019266e-2, -2.080078125, -2.07421875, -1.517578125, -1.51171875
-6.636776643523663e-2, 1.5222578258185848e-2, -2.07421875, -2.068359375, -1.5234375, -1.517578125
-4.418888813394676e-2, 3.6794898050253266e-2, -2.068359375, -2.0625, -1.5234375, -1.517578125
-6.472556552313805e-3, 7.417658125934778e-2, -2.07421875, -2.068359375, -1.517578125, -1.51171875
1.5222578258185347e-2, 9.527000639862493e-2, -2.068359375, -2.0625, -1.517578125, -1.51171875
1.0170048213205437e-2, 0.21085703301183756, -2.0859375, -2.0625, -1.51171875, -1.5
-1.8566458061644155, -0.3354596928487936, -2.0625, -1.96875, -1.6875, -1.59375
-1.2922245096626395, -0.3470698513375723, -1.96875, -1.875, -1.6875, -1.640625
-0.8008277693987063, -0.13491342690218389, -1.96875, -1.921875, -1.640625, -1.59375
-0.5687535195884471, -0.1425224726512404, -1.921875, -1.875, -1.640625, -1.6171875
-0.3487629585973217, -3.816271704599217e-2, -1.921875, -1.8984375, -1.6171875, -1.59375
-0.24440687767226726, -4.2418231546687224e-2, -1.8984375, -1.875, -1.6171875, -1.60546875
-0.14053956930044173, -4.073929347300265e-2, -1.8984375, -1.88671875, -1.60546875, -1.599609375
-8.91648361585437e-2, -1.4341958656647336e-2, -1.8984375, -1.892578125, -1.599609375, -1.59375
-6.487772453244611e-2, 9.332032102818744e-3, -1.892578125, -1.88671875, -1.599609375, -1.59375
-9.117769329436755e-2, -1.6749542980207366e-2, -1.88671875, -1.880859375, -1.60546875, -1.599609375
-6.672266063822889e-2, 7.091526945931292e-3, -1.880859375, -1.875, -1.60546875, -1.599609375
-4.0739293473000565e-2, 3.285925523240607e-2, -1.88671875, -1.880859375, -1.599609375, -1.59375
-1.6749542980206897e-2, 5.6239710732114645e-2, -1.880859375, -1.875, -1.599609375, -1.59375
-0.7647316096789941, -7.503999424939423e-2, -2.0625, -2.015625, -1.59375, -1.546875
-0.5453990871077325, -0.11253640346660276, -2.015625, -1.96875, -1.59375, -1.5703125
-0.30677773807828224, -9.569767040551014e-2, -2.015625, -1.9921875, -1.5703125, -1.55859375
-0.19004841551376364, -2.9519107663080746e-2, -2.015625, -2.00390625, -1.55859375, -1.546875
-0.1426020403719535, -3.9902407862662415e-2, -2.00390625, -1.9921875, -1.55859375, -1.552734375
-8.584843247032432e-2, -6.95640387672114e-3, -2.00390625, -1.998046875, -1.552734375, -1.546875
-6.28085907738616e-2, 1.5474473571767788e-2, -1.998046875, -1.9921875, -1.552734375, -1.546875
-0.20854333881643475, -3.514945998702501e-3, -1.9921875, -1.96875, -1.5703125, -1.55859375
-9.569767040550681e-2, -1.712988373673241e-2, -1.9921875, -1.986328125, -1.55859375, -1.552734375
-7.244873736304386e-2, 5.508981603931318e-3, -1.986328125, -1.98046875, -1.55859375, -1.552734375
-3.9902407862660735e-2, 3.77735246823967e-2, -1.9921875, -1.986328125, -1.552734375, -1.546875
-1.7129883736732434e-2, 5.994074945515493e-2, -1.986328125, -1.98046875, -1.552734375, -1.546875
-4.9335305614420476e-2, 2.8014188159328768e-2, -1.98046875, -1.974609375, -1.55859375, -1.552734375
-2.63573751596402e-2, 5.038573592945639e-2, -1.974609375, -1.96875, -1.55859375, -1.552734375
5.5089816039313125e-3, 0.10387971998708068, -1.98046875, -1.96875, -1.552734375, -1.546875
-0.26239659410925253, -5.0529107710932664e-2, -2.0625, -2.0390625, -1.546875, -1.53515625
-0.14135680716192095, -3.681905844403488e-2, -2.0625, -2.05078125, -1.53515625, -1.529296875
-8.151850873002324e-2, -2.0492301128527401e-4, -2.0625, -2.056640625, -1.529296875, -1.5234375
-5.910558890568757e-2, 2.1600163810088446e-2, -2.056640625, -2.05078125, -1.529296875, -1.5234375
-9.568657418327768e-2, -1.4658917345077072e-2, -2.05078125, -2.044921875, -1.53515625, -1.529296875
